,0,1
5496,"['1', '946']","Apr 6, 2016 at 4:27 PM"
5497,"['13', '4000']","Apr 6, 2016 at 10:20 AM"
5498,"['17', '2000']","Apr 6, 2016 at 1:33 AM"
5499,"['0', '630']","Apr 5, 2016 at 12:48 PM"
5500,"['0', '616']","Apr 5, 2016 at 9:26 AM"
5501,"['3', '1000']","Apr 5, 2016 at 1:31 AM"
5502,"['16', '3000']","Apr 4, 2016 at 8:59 PM"
5503,"['5', '714']","Apr 4, 2016 at 12:12 PM"
5504,"['31', '3000']","Apr 4, 2016 at 11:49 AM"
5505,"['9', '2000']","Apr 4, 2016 at 7:45 AM"
5506,"['3', '757']","Apr 4, 2016 at 12:26 AM"
5507,"['3', '1000']","Apr 3, 2016 at 10:48 PM"
5508,"['1', '2000']","Apr 3, 2016 at 9:56 PM"
5509,"['29', '6000']","Apr 3, 2016 at 9:51 PM"
5510,"['8', '3000']","Apr 3, 2016 at 9:51 PM"
5511,"['3', '453']","Apr 3, 2016 at 7:05 PM"
5512,"['1', '511']","Apr 3, 2016 at 1:29 PM"
5513,"['5', '2000']","Apr 3, 2016 at 8:07 AM"
5514,"['3', '630']","Apr 3, 2016 at 6:28 AM"
5515,"['8', '4000']","Apr 3, 2016 at 12:59 AM"
5516,"['6', '1000']","Apr 2, 2016 at 1:24 PM"
5517,"['2', '1000']","Apr 2, 2016 at 12:12 PM"
5518,"['11', '2000']","Apr 2, 2016 at 11:01 AM"
5519,"['5', '2000']","Apr 2, 2016 at 7:37 AM"
5520,"['9', '1000']","Apr 1, 2016 at 11:23 PM"
5521,"['6', '2000']","Apr 1, 2016 at 10:56 PM"
5522,"['16', '2000']","Apr 1, 2016 at 10:11 PM"
5523,"['4', '647']","Apr 1, 2016 at 7:05 PM"
5524,"['8', '2000']","Apr 1, 2016 at 5:49 PM"
5525,"['2', '1000']","Apr 1, 2016 at 4:01 AM"
5526,"['18', '4000']","Apr 1, 2016 at 12:04 AM"
5527,"['5', '2000']","Mar 31, 2016 at 4:46 PM"
5528,"['8', '2000']","Mar 31, 2016 at 2:17 AM"
5529,"['2', '2000']","Mar 30, 2016 at 11:19 PM"
5530,"['12', '3000']","Mar 30, 2016 at 9:59 PM"
5531,"['5', '3000']","Mar 30, 2016 at 9:05 PM"
5532,"['8', '1000']","Mar 30, 2016 at 5:57 AM"
5533,"['6', '1000']","Mar 30, 2016 at 4:35 AM"
5534,"['2', '3000']","Mar 29, 2016 at 11:31 PM"
5535,"['4', '2000']","Mar 29, 2016 at 8:36 PM"
5536,"['4', '4000']","Mar 29, 2016 at 7:51 PM"
5537,"['6', '1000']","Mar 29, 2016 at 6:55 PM"
5538,"['4', '3000']","Mar 29, 2016 at 8:04 AM"
5539,"['3', '814']","Mar 29, 2016 at 2:26 AM"
5540,"['10', '3000']","Mar 28, 2016 at 9:38 PM"
5541,"['16', '2000']","Mar 28, 2016 at 7:29 PM"
5542,"['13', '1000']","Mar 28, 2016 at 12:59 PM"
5543,"['2', '470']","Mar 28, 2016 at 9:02 AM"
5544,"['7', '2000']","Mar 28, 2016 at 4:51 AM"
5545,"['3', '1000']","Mar 28, 2016 at 12:37 AM"
5546,"['12', '3000']","Mar 27, 2016 at 11:21 PM"
5547,"['2', '571']","Mar 27, 2016 at 10:33 PM"
5548,"['11', '2000']","Mar 27, 2016 at 10:24 PM"
5549,"['4', '660']","Mar 27, 2016 at 10:14 PM"
5550,"['5', '2000']","Mar 27, 2016 at 8:48 PM"
5551,"['5', '852']","Mar 27, 2016 at 2:45 PM"
5552,"['25', '7000']","Mar 27, 2016 at 1:35 PM"
5553,"['7', '1000']","Mar 27, 2016 at 8:49 AM"
5554,"['2', '740']","Mar 27, 2016 at 8:29 AM"
5555,"['1', '2000']","Mar 27, 2016 at 6:56 AM"
5556,"['6', '953']","Mar 26, 2016 at 11:09 PM"
5557,"['3', '4000']","Mar 26, 2016 at 8:10 PM"
5558,"['11', '3000']","Mar 26, 2016 at 8:00 PM"
5559,"['0', '615']","Mar 25, 2016 at 11:42 PM"
5560,"['1', '1000']","Mar 25, 2016 at 3:36 PM"
5561,"['2', '772']","Mar 25, 2016 at 9:55 AM"
5562,"['7', '814']","Mar 25, 2016 at 3:51 AM"
5563,"['5', '595']","Mar 24, 2016 at 11:30 PM"
5564,"['7', '1000']","Mar 24, 2016 at 8:10 PM"
5565,"['6', '3000']","Mar 24, 2016 at 5:09 PM"
5566,"['17', '5000']","Mar 24, 2016 at 1:00 PM"
5567,"['5', '3000']","Mar 24, 2016 at 8:20 AM"
5568,"['7', '4000']","Mar 23, 2016 at 7:06 PM"
5569,"['14', '2000']","Mar 23, 2016 at 11:39 AM"
5570,"['6', '964']","Mar 23, 2016 at 9:01 AM"
5571,"['4', '3000']","Mar 23, 2016 at 2:59 AM"
5572,"['6', '1000']","Mar 22, 2016 at 9:09 AM"
5573,"['1', '480']","Mar 22, 2016 at 5:24 AM"
5574,"['5', '1000']","Mar 22, 2016 at 4:07 AM"
5575,"['38', '2000']","Mar 21, 2016 at 6:57 PM"
5576,"['1', '765']","Mar 21, 2016 at 3:46 PM"
5577,"['3', '1000']","Mar 20, 2016 at 10:13 PM"
5578,"['4', '1000']","Mar 20, 2016 at 9:58 PM"
5579,"['10', '3000']","Mar 20, 2016 at 8:49 PM"
5580,"['15', '3000']","Mar 20, 2016 at 8:44 PM"
5581,"['8', '4000']","Mar 20, 2016 at 7:33 PM"
5582,"['12', '2000']","Mar 20, 2016 at 6:46 PM"
5583,"['6', '1000']","Mar 20, 2016 at 11:09 AM"
5584,"['4', '1000']","Mar 19, 2016 at 3:44 PM"
5585,"['7', '3000']","Mar 19, 2016 at 1:40 AM"
5586,"['2', '1000']","Mar 17, 2016 at 10:22 PM"
5587,"['1', '1000']","Mar 17, 2016 at 7:18 PM"
5588,"['12', '4000']","Mar 17, 2016 at 8:25 AM"
5589,"['4', '2000']","Mar 16, 2016 at 11:28 PM"
5590,"['2', '2000']","Mar 16, 2016 at 5:37 PM"
5591,"['3', '1000']","Mar 16, 2016 at 5:34 PM"
5592,"['12', '3000']","Mar 16, 2016 at 1:18 PM"
5593,"['5', '893']","Mar 16, 2016 at 12:53 PM"
5594,"['3', '1000']","Mar 16, 2016 at 4:03 AM"
5595,"['2', '2000']","Mar 15, 2016 at 1:12 AM"
5596,"['6', '815']","Mar 15, 2016 at 12:55 AM"
5597,"['4', '3000']","Mar 14, 2016 at 10:05 PM"
5598,"['7', '4000']","Mar 14, 2016 at 5:43 PM"
5599,"['12', '1000']","Mar 14, 2016 at 12:37 PM"
5600,"['6', '1000']","Mar 14, 2016 at 9:10 AM"
5601,"['13', '1000']","Mar 14, 2016 at 9:05 AM"
5602,"['3', '3000']","Mar 13, 2016 at 4:27 PM"
5603,"['15', '2000']","Mar 12, 2016 at 8:00 AM"
5604,"['2', '682']","Mar 11, 2016 at 5:40 PM"
5605,"['4', '874']","Mar 11, 2016 at 11:53 AM"
5606,"['8', '5000']","Mar 11, 2016 at 2:02 AM"
5607,"['1', '868']","Mar 10, 2016 at 8:17 PM"
5608,"['2', '1000']","Mar 10, 2016 at 6:07 PM"
5609,"['9', '3000']","Mar 10, 2016 at 2:34 PM"
5610,"['3', '739']","Mar 9, 2016 at 11:14 PM"
5611,"['4', '975']","Mar 9, 2016 at 4:43 PM"
5612,"['2', '2000']","Mar 9, 2016 at 5:52 AM"
5613,"['5', '1000']","Mar 9, 2016 at 5:28 AM"
5614,"['8', '2000']","Mar 8, 2016 at 10:19 PM"
5615,"['9', '2000']","Mar 8, 2016 at 9:11 PM"
5616,"['4', '1000']","Mar 7, 2016 at 11:00 PM"
5617,"['2', '791']","Mar 7, 2016 at 3:21 PM"
5618,"['12', '2000']","Mar 6, 2016 at 9:44 PM"
5619,"['17', '3000']","Mar 6, 2016 at 8:34 PM"
5620,"['8', '2000']","Mar 6, 2016 at 5:14 PM"
5621,"['2', '370']","Mar 6, 2016 at 3:55 PM"
5622,"['1', '910']","Mar 6, 2016 at 4:35 AM"
5623,"['3', '638']","Mar 6, 2016 at 1:57 AM"
5624,"['19', '2000']","Mar 5, 2016 at 10:03 PM"
5625,"['25', '2000']","Mar 5, 2016 at 10:05 AM"
5626,"['7', '1000']","Mar 5, 2016 at 12:54 AM"
5627,"['4', '1000']","Mar 4, 2016 at 7:33 PM"
5628,"['7', '1000']","Mar 4, 2016 at 12:23 PM"
5629,"['2', '942']","Mar 4, 2016 at 1:43 AM"
5630,"['3', '1000']","Mar 4, 2016 at 12:52 AM"
5631,"['3', '831']","Mar 3, 2016 at 11:01 PM"
5632,"['6', '999']","Mar 3, 2016 at 1:39 AM"
5633,"['3', '727']","Mar 2, 2016 at 11:32 AM"
5634,"['5', '2000']","Mar 1, 2016 at 11:51 PM"
5635,"['13', '4000']","Mar 1, 2016 at 8:52 PM"
5636,"['4', '2000']","Mar 1, 2016 at 12:03 PM"
5637,"['6', '3000']","Mar 1, 2016 at 12:02 PM"
5638,"['4', '3000']","Feb 29, 2016 at 6:04 PM"
5639,"['7', '2000']","Feb 29, 2016 at 4:10 PM"
5640,"['4', '993']","Feb 29, 2016 at 10:49 AM"
5641,"['5', '2000']","Feb 28, 2016 at 6:25 PM"
5642,"['6', '1000']","Feb 28, 2016 at 2:42 PM"
5643,"['2', '957']","Feb 27, 2016 at 7:17 PM"
5644,"['18', '3000']","Feb 27, 2016 at 5:48 PM"
5645,"['5', '1000']","Feb 26, 2016 at 10:24 PM"
5646,"['42', '6000']","Feb 26, 2016 at 8:56 PM"
5647,"['6', '845']","Feb 26, 2016 at 5:16 PM"
5648,"['10', '2000']","Feb 26, 2016 at 4:33 PM"
5649,"['6', '1000']","Feb 25, 2016 at 8:27 PM"
5650,"['5', '1000']","Feb 24, 2016 at 8:04 PM"
5651,"['5', '5000']","Feb 24, 2016 at 3:49 PM"
5652,"['3', '724']","Feb 23, 2016 at 1:18 PM"
5653,"['10', '4000']","Feb 22, 2016 at 2:18 PM"
5654,"['3', '957']","Feb 21, 2016 at 2:35 PM"
5655,"['6', '4000']","Feb 20, 2016 at 12:10 PM"
5656,"['5', '1000']","Feb 19, 2016 at 8:19 PM"
5657,"['10', '3000']","Feb 19, 2016 at 7:10 PM"
5658,"['4', '2000']","Feb 19, 2016 at 12:42 PM"
5659,"['2', '451']","Feb 19, 2016 at 9:33 AM"
5660,"['5', '1000']","Feb 19, 2016 at 2:31 AM"
5661,"['27', '7000']","Feb 19, 2016 at 12:34 AM"
5662,"['5', '3000']","Feb 18, 2016 at 10:12 PM"
5663,"['3', '2000']","Feb 18, 2016 at 10:04 PM"
5664,"['9', '2000']","Feb 17, 2016 at 11:16 PM"
5665,"['4', '1000']","Feb 17, 2016 at 10:56 PM"
5666,"['9', '1000']","Feb 17, 2016 at 12:04 AM"
5667,"['3', '562']","Feb 16, 2016 at 10:29 PM"
5668,"['2', '1000']","Feb 16, 2016 at 6:54 PM"
5669,"['10', '1000']","Feb 16, 2016 at 4:29 PM"
5670,"['8', '1000']","Feb 16, 2016 at 4:18 PM"
5671,"['3', '1000']","Feb 16, 2016 at 2:32 PM"
5672,"['6', '1000']","Feb 16, 2016 at 10:06 AM"
5673,"['16', '4000']","Feb 16, 2016 at 2:11 AM"
5674,"['7', '2000']","Feb 16, 2016 at 2:00 AM"
5675,"['3', '2000']","Feb 16, 2016 at 1:58 AM"
5676,"['8', '2000']","Feb 15, 2016 at 7:05 PM"
5677,"['5', '701']","Feb 15, 2016 at 6:07 PM"
5678,"['11', '2000']","Feb 15, 2016 at 5:37 PM"
5679,"['3', '1000']","Feb 15, 2016 at 2:38 PM"
5680,"['4', '2000']","Feb 15, 2016 at 9:46 AM"
5681,"['3', '776']","Feb 15, 2016 at 8:24 AM"
5682,"['9', '2000']","Feb 15, 2016 at 8:08 AM"
5683,"['2', '2000']","Feb 14, 2016 at 7:12 PM"
5684,"['5', '1000']","Feb 14, 2016 at 4:27 PM"
5685,"['7', '1000']","Feb 14, 2016 at 3:18 PM"
5686,"['9', '3000']","Feb 14, 2016 at 2:46 PM"
5687,"['4', '779']","Feb 14, 2016 at 6:59 AM"
5688,"['5', '1000']","Feb 13, 2016 at 5:23 PM"
5689,"['3', '966']","Feb 13, 2016 at 3:17 PM"
5690,"['1', '834']","Feb 13, 2016 at 2:47 AM"
5691,"['8', '2000']","Feb 12, 2016 at 5:01 PM"
5692,"['1', '572']","Feb 12, 2016 at 3:16 PM"
5693,"['6', '1000']","Feb 12, 2016 at 11:57 AM"
5694,"['5', '1000']","Feb 12, 2016 at 12:34 AM"
5695,"['2', '2000']","Feb 12, 2016 at 12:21 AM"
5696,"['18', '2000']","Feb 11, 2016 at 10:07 PM"
5697,"['5', '1000']","Feb 11, 2016 at 2:24 PM"
5698,"['2', '1000']","Feb 10, 2016 at 5:41 AM"
5699,"['6', '688']","Feb 9, 2016 at 8:49 PM"
5700,"['1', '959']","Feb 9, 2016 at 8:10 PM"
5701,"['6', '1000']","Feb 9, 2016 at 11:41 AM"
5702,"['1', '2000']","Feb 9, 2016 at 11:32 AM"
5703,"['5', '2000']","Feb 9, 2016 at 11:31 AM"
5704,"['4', '1000']","Feb 8, 2016 at 5:27 PM"
5705,"['10', '1000']","Feb 8, 2016 at 7:38 AM"
5706,"['2', '1000']","Feb 8, 2016 at 1:38 AM"
5707,"['23', '2000']","Feb 7, 2016 at 6:23 PM"
5708,"['22', '2000']","Feb 7, 2016 at 10:41 AM"
5709,"['5', '3000']","Feb 6, 2016 at 6:23 PM"
5710,"['9', '2000']","Feb 6, 2016 at 11:56 AM"
5711,"['3', '2000']","Feb 5, 2016 at 3:53 PM"
5712,"['4', '857']","Feb 5, 2016 at 2:23 PM"
5713,"['3', '587']","Feb 5, 2016 at 1:48 PM"
5714,"['2', '627']","Feb 5, 2016 at 10:26 AM"
5715,"['4', '638']","Feb 5, 2016 at 3:37 AM"
5716,"['1', '928']","Feb 5, 2016 at 1:59 AM"
5717,"['5', '963']","Feb 4, 2016 at 1:56 PM"
5718,"['3', '787']","Feb 3, 2016 at 5:36 PM"
5719,"['5', '1000']","Feb 3, 2016 at 2:13 PM"
5720,"['3', '1000']","Feb 3, 2016 at 7:34 AM"
5721,"['7', '1000']","Feb 2, 2016 at 10:02 AM"
5722,"['5', '2000']","Feb 2, 2016 at 2:52 AM"
5723,"['3', '764']","Feb 1, 2016 at 8:53 PM"
5724,"['8', '2000']","Jan 31, 2016 at 11:54 PM"
5725,"['5', '2000']","Jan 31, 2016 at 6:35 PM"
5726,"['16', '6000']","Jan 30, 2016 at 2:38 PM"
5727,"['4', '2000']","Jan 30, 2016 at 1:23 PM"
5728,"['3', '2000']","Jan 30, 2016 at 10:43 AM"
5729,"['4', '1000']","Jan 30, 2016 at 12:16 AM"
5730,"['5', '1000']","Jan 30, 2016 at 12:12 AM"
5731,"['3', '1000']","Jan 30, 2016 at 12:03 AM"
5732,"['8', '1000']","Jan 30, 2016 at 12:01 AM"
5733,"['9', '2000']","Jan 29, 2016 at 7:38 PM"
5734,"['6', '2000']","Jan 29, 2016 at 7:35 PM"
5735,"['4', '746']","Jan 29, 2016 at 6:45 PM"
5736,"['4', '868']","Jan 29, 2016 at 6:17 PM"
5737,"['5', '2000']","Jan 29, 2016 at 4:49 PM"
5738,"['6', '2000']","Jan 28, 2016 at 6:50 PM"
5739,"['4', '932']","Jan 28, 2016 at 8:38 AM"
5740,"['2', '769']","Jan 28, 2016 at 1:21 AM"
5741,"['3', '2000']","Jan 27, 2016 at 7:50 PM"
5742,"['1', '2000']","Jan 27, 2016 at 6:20 PM"
5743,"['2', '1000']","Jan 27, 2016 at 1:50 PM"
5744,"['9', '1000']","Jan 27, 2016 at 6:16 AM"
5745,"['14', '2000']","Jan 27, 2016 at 1:04 AM"
5746,"['5', '1000']","Jan 26, 2016 at 11:46 PM"
5747,"['2', '1000']","Jan 26, 2016 at 9:39 PM"
5748,"['6', '2000']","Jan 26, 2016 at 9:01 PM"
5749,"['10', '4000']","Jan 26, 2016 at 8:30 PM"
5750,"['2', '601']","Jan 26, 2016 at 4:50 PM"
5751,"['6', '885']","Jan 26, 2016 at 7:41 AM"
5752,"['9', '1000']","Jan 26, 2016 at 1:12 AM"
5753,"['7', '2000']","Jan 24, 2016 at 10:52 AM"
5754,"['7', '2000']","Jan 24, 2016 at 1:42 AM"
5755,"['0', '594']","Jan 24, 2016 at 1:35 AM"
5756,"['5', '2000']","Jan 24, 2016 at 1:10 AM"
5757,"['0', '2000']","Jan 23, 2016 at 10:43 PM"
5758,"['4', '864']","Jan 23, 2016 at 7:58 PM"
5759,"['10', '3000']","Jan 23, 2016 at 1:19 PM"
5760,"['1', '1000']","Jan 22, 2016 at 7:09 PM"
5761,"['0', '722']","Jan 22, 2016 at 6:35 PM"
5762,"['2', '693']","Jan 22, 2016 at 8:15 AM"
5763,"['4', '1000']","Jan 21, 2016 at 10:05 PM"
5764,"['6', '1000']","Jan 20, 2016 at 1:27 PM"
5765,"['4', '1000']","Jan 19, 2016 at 2:59 PM"
5766,"['1', '606']","Jan 18, 2016 at 10:52 PM"
5767,"['7', '6000']","Jan 18, 2016 at 10:44 PM"
5768,"['2', '1000']","Jan 17, 2016 at 10:18 PM"
5769,"['1', '2000']","Jan 17, 2016 at 7:15 PM"
5770,"['2', '631']","Jan 17, 2016 at 3:17 PM"
5771,"['12', '6000']","Jan 15, 2016 at 6:55 PM"
5772,"['0', '973']","Jan 15, 2016 at 3:53 PM"
5773,"['6', '1000']","Jan 15, 2016 at 3:21 PM"
5774,"['4', '2000']","Jan 15, 2016 at 1:29 PM"
5775,"['15', '3000']","Jan 14, 2016 at 7:04 PM"
5776,"['1', '669']","Jan 13, 2016 at 7:16 PM"
5777,"['20', '4000']","Jan 13, 2016 at 6:09 PM"
5778,"['3', '2000']","Jan 13, 2016 at 4:24 PM"
5779,"['0', '1000']","Jan 12, 2016 at 3:46 PM"
5780,"['3', '2000']","Jan 12, 2016 at 11:40 AM"
5781,"['2', '2000']","Jan 12, 2016 at 1:31 AM"
5782,"['5', '4000']","Jan 11, 2016 at 10:14 PM"
5783,"['1', '599']","Jan 11, 2016 at 4:09 PM"
5784,"['7', '3000']","Jan 11, 2016 at 2:18 PM"
5785,"['0', '767']","Jan 11, 2016 at 11:28 AM"
5786,"['8', '1000']","Jan 11, 2016 at 1:49 AM"
5787,"['9', '2000']","Jan 10, 2016 at 10:41 AM"
5788,"['6', '2000']","Jan 10, 2016 at 5:39 AM"
5789,"['2', '865']","Jan 9, 2016 at 8:44 AM"
5790,"['9', '3000']","Jan 9, 2016 at 8:06 AM"
5791,"['8', '4000']","Jan 9, 2016 at 12:12 AM"
5792,"['8', '5000']","Jan 8, 2016 at 11:43 PM"
5793,"['3', '2000']","Jan 8, 2016 at 11:30 PM"
5794,"['11', '5000']","Jan 7, 2016 at 11:55 PM"
5795,"['2', '714']","Jan 7, 2016 at 10:55 PM"
5796,"['4', '2000']","Jan 7, 2016 at 9:27 PM"
5797,"['2', '1000']","Jan 7, 2016 at 8:19 PM"
5798,"['12', '3000']","Jan 7, 2016 at 12:41 AM"
5799,"['5', '1000']","Jan 6, 2016 at 4:13 PM"
5800,"['6', '1000']","Jan 5, 2016 at 11:56 PM"
5801,"['8', '2000']","Jan 5, 2016 at 11:19 PM"
5802,"['5', '1000']","Jan 5, 2016 at 7:25 PM"
5803,"['1', '1000']","Jan 5, 2016 at 4:50 PM"
5804,"['4', '1000']","Jan 5, 2016 at 4:02 PM"
5805,"['9', '1000']","Jan 5, 2016 at 10:43 AM"
5806,"['1', '662']","Jan 5, 2016 at 8:36 AM"
5807,"['1', '1000']","Jan 4, 2016 at 11:29 PM"
5808,"['10', '4000']","Jan 4, 2016 at 4:42 PM"
5809,"['2', '2000']","Jan 3, 2016 at 9:17 PM"
5810,"['1', '569']","Jan 3, 2016 at 5:40 PM"
5811,"['1', '576']","Jan 3, 2016 at 5:38 PM"
5812,"['4', '1000']","Jan 3, 2016 at 2:33 PM"
5813,"['21', '2000']","Jan 3, 2016 at 11:58 AM"
5814,"['12', '2000']","Jan 3, 2016 at 8:21 AM"
5815,"['6', '1000']","Jan 3, 2016 at 3:36 AM"
5816,"['8', '2000']","Jan 2, 2016 at 9:20 PM"
5817,"['0', '996']","Jan 2, 2016 at 8:24 PM"
5818,"['2', '741']","Jan 2, 2016 at 12:50 AM"
5819,"['1', '1000']","Jan 1, 2016 at 11:21 PM"
5820,"['7', '4000']","Dec 31, 2015 at 4:16 PM"
5821,"['2', '1000']","Dec 31, 2015 at 4:26 AM"
5822,"['2', '1000']","Dec 30, 2015 at 5:32 PM"
5823,"['5', '1000']","Dec 29, 2015 at 11:27 PM"
5824,"['13', '2000']","Dec 29, 2015 at 8:17 PM"
5825,"['1', '2000']","Dec 29, 2015 at 6:45 PM"
5826,"['3', '2000']","Dec 29, 2015 at 6:32 PM"
5827,"['5', '3000']","Dec 29, 2015 at 4:23 PM"
5828,"['4', '3000']","Dec 29, 2015 at 12:55 PM"
5829,"['16', '4000']","Dec 27, 2015 at 11:03 PM"
5830,"['10', '3000']","Dec 27, 2015 at 9:27 PM"
5831,"['1', '1000']","Dec 27, 2015 at 7:12 PM"
5832,"['7', '2000']","Dec 27, 2015 at 6:48 PM"
5833,"['21', '3000']","Dec 27, 2015 at 6:27 PM"
5834,"['0', '901']","Dec 27, 2015 at 9:11 AM"
5835,"['13', '6000']","Dec 27, 2015 at 6:54 AM"
5836,"['5', '1000']","Dec 27, 2015 at 12:13 AM"
5837,"['2', '507']","Dec 26, 2015 at 11:01 PM"
5838,"['1', '1000']","Dec 26, 2015 at 10:37 PM"
5839,"['2', '533']","Dec 26, 2015 at 6:45 PM"
5840,"['4', '3000']","Dec 26, 2015 at 8:00 AM"
5841,"['3', '562']","Dec 25, 2015 at 6:51 PM"
5842,"['2', '861']","Dec 25, 2015 at 3:11 AM"
5843,"['4', '875']","Dec 24, 2015 at 5:44 PM"
5844,"['7', '1000']","Dec 24, 2015 at 3:32 PM"
5845,"['2', '545']","Dec 23, 2015 at 9:49 PM"
5846,"['4', '1000']","Dec 23, 2015 at 1:09 AM"
5847,"['3', '3000']","Dec 22, 2015 at 10:31 PM"
5848,"['2', '923']","Dec 22, 2015 at 8:37 PM"
5849,"['3', '1000']","Dec 22, 2015 at 8:28 AM"
5850,"['1', '2000']","Dec 22, 2015 at 5:15 AM"
5851,"['2', '547']","Dec 21, 2015 at 5:28 PM"
5852,"['0', '444']","Dec 21, 2015 at 3:41 PM"
5853,"['4', '1000']","Dec 21, 2015 at 3:33 PM"
5854,"['7', '1000']","Dec 20, 2015 at 5:12 AM"
5855,"['3', '5000']","Dec 19, 2015 at 7:52 PM"
5856,"['3', '1000']","Dec 19, 2015 at 6:07 PM"
5857,"['2', '2000']","Dec 19, 2015 at 4:29 PM"
5858,"['5', '2000']","Dec 19, 2015 at 3:14 PM"
5859,"['3', '1000']","Dec 19, 2015 at 3:56 AM"
5860,"['7', '2000']","Dec 19, 2015 at 3:14 AM"
5861,"['8', '1000']","Dec 18, 2015 at 7:12 PM"
5862,"['1', '344']","Dec 18, 2015 at 8:09 AM"
5863,"['3', '2000']","Dec 18, 2015 at 3:19 AM"
5864,"['18', '2000']","Dec 17, 2015 at 7:16 PM"
5865,"['1', '603']","Dec 16, 2015 at 9:54 PM"
5866,"['16', '2000']","Dec 16, 2015 at 6:03 PM"
5867,"['8', '1000']","Dec 15, 2015 at 8:20 PM"
5868,"['3', '5000']","Dec 15, 2015 at 7:09 PM"
5869,"['2', '627']","Dec 15, 2015 at 11:37 AM"
5870,"['4', '2000']","Dec 15, 2015 at 10:48 AM"
5871,"['7', '1000']","Dec 14, 2015 at 10:28 PM"
5872,"['5', '1000']","Dec 14, 2015 at 9:43 PM"
5873,"['6', '952']","Dec 14, 2015 at 9:14 PM"
5874,"['3', '2000']","Dec 14, 2015 at 5:40 AM"
5875,"['0', '1000']","Dec 14, 2015 at 4:56 AM"
5876,"['3', '2000']","Dec 13, 2015 at 10:02 PM"
5877,"['42', '5000']","Dec 13, 2015 at 6:57 PM"
5878,"['3', '786']","Dec 13, 2015 at 4:40 PM"
5879,"['0', '1000']","Dec 12, 2015 at 8:54 AM"
5880,"['3', '1000']","Dec 12, 2015 at 12:15 AM"
5881,"['3', '872']","Dec 11, 2015 at 11:17 PM"
5882,"['2', '682']","Dec 11, 2015 at 6:24 PM"
5883,"['30', '5000']","Dec 11, 2015 at 2:54 PM"
5884,"['4', '920']","Dec 10, 2015 at 7:35 PM"
5885,"['8', '2000']","Dec 10, 2015 at 6:54 PM"
5886,"['18', '3000']","Dec 10, 2015 at 9:22 AM"
5887,"['0', '919']","Dec 10, 2015 at 4:58 AM"
5888,"['15', '6000']","Dec 10, 2015 at 2:13 AM"
5889,"['0', '1000']","Dec 10, 2015 at 1:11 AM"
5890,"['7', '2000']","Dec 10, 2015 at 12:35 AM"
5891,"['36', '4000']","Dec 9, 2015 at 5:53 PM"
5892,"['12', '2000']","Dec 9, 2015 at 3:07 PM"
5893,"['4', '801']","Dec 9, 2015 at 2:51 PM"
5894,"['8', '1000']","Dec 8, 2015 at 2:28 AM"
5895,"['1', '605']","Dec 7, 2015 at 6:57 PM"
5896,"['1', '1000']","Dec 7, 2015 at 3:45 AM"
5897,"['19', '2000']","Dec 6, 2015 at 9:30 PM"
5898,"['14', '4000']","Dec 6, 2015 at 8:13 PM"
5899,"['5', '2000']","Dec 6, 2015 at 7:48 PM"
5900,"['3', '1000']","Dec 6, 2015 at 4:39 PM"
5901,"['2', '1000']","Dec 6, 2015 at 2:45 PM"
5902,"['2', '2000']","Dec 6, 2015 at 2:41 AM"
5903,"['22', '5000']","Dec 5, 2015 at 7:26 PM"
5904,"['8', '3000']","Dec 5, 2015 at 3:05 PM"
5905,"['7', '1000']","Dec 4, 2015 at 8:36 PM"
5906,"['5', '2000']","Dec 4, 2015 at 5:59 AM"
5907,"['2', '2000']","Dec 3, 2015 at 7:41 PM"
5908,"['14', '9000']","Dec 3, 2015 at 6:39 PM"
5909,"['1', '818']","Dec 3, 2015 at 6:25 PM"
5910,"['14', '2000']","Dec 3, 2015 at 12:18 PM"
5911,"['9', '2000']","Dec 2, 2015 at 7:05 PM"
5912,"['8', '3000']","Dec 2, 2015 at 11:13 AM"
5913,"['7', '6000']","Dec 2, 2015 at 3:17 AM"
5914,"['8', '2000']","Dec 2, 2015 at 12:35 AM"
5915,"['9', '1000']","Dec 1, 2015 at 11:12 PM"
5916,"['16', '2000']","Dec 1, 2015 at 2:28 AM"
5917,"['2', '919']","Nov 30, 2015 at 11:39 PM"
5918,"['4', '1000']","Nov 30, 2015 at 10:12 PM"
5919,"['10', '2000']","Nov 30, 2015 at 12:05 PM"
5920,"['6', '2000']","Nov 30, 2015 at 10:19 AM"
5921,"['8', '2000']","Nov 29, 2015 at 9:40 PM"
5922,"['11', '2000']","Nov 29, 2015 at 4:06 PM"
5923,"['1', '1000']","Nov 29, 2015 at 9:30 AM"
5924,"['3', '1000']","Nov 29, 2015 at 9:29 AM"
5925,"['8', '6000']","Nov 29, 2015 at 6:01 AM"
5926,"['5', '1000']","Nov 29, 2015 at 4:09 AM"
5927,"['4', '868']","Nov 28, 2015 at 12:38 PM"
5928,"['4', '1000']","Nov 28, 2015 at 9:34 AM"
5929,"['2', '685']","Nov 27, 2015 at 9:24 PM"
5930,"['1', '569']","Nov 26, 2015 at 11:21 PM"
5931,"['3', '1000']","Nov 26, 2015 at 11:05 PM"
5932,"['8', '2000']","Nov 26, 2015 at 1:04 AM"
5933,"['3', '771']","Nov 24, 2015 at 3:11 PM"
5934,"['2', '1000']","Nov 24, 2015 at 2:10 PM"
5935,"['1', '971']","Nov 24, 2015 at 11:30 AM"
